OrderID,CustomerID,ProductID,Category,Supplier,MarketingChannel,Region,OrderDate,Price,ReturnFlag
2932,1303,5530,Furniture,SupplierB,Ads,Mumbai,2021-05-03 03:00:00,164.76,0
2933,1292,5409,Furniture,SupplierC,Email,Kolkata,2021-05-03 04:00:00,309.69,1
2934,1974,5970,Sports,SupplierA,Direct,Mumbai,2021-05-03 05:00:00,75.1,0
2935,1299,5295,Furniture,SupplierC,Direct,Mumbai,2021-05-03 06:00:00,133.99,1
2936,1739,5817,Sports,SupplierC,Direct,Kolkata,2021-05-03 07:00:00,30.64,0
2937,1782,5170,Clothing,SupplierB,Ads,Mumbai,2021-05-03 08:00:00,45.58,0
2938,1042,5330,Clothing,SupplierD,Email,Bengaluru,2021-05-03 09:00:00,129.26,1
2939,1943,5492,Beauty,SupplierC,Affiliate,Kolkata,2021-05-03 10:00:00,19.57,0
2940,1342,5194,Sports,SupplierB,Affiliate,Mumbai,2021-05-03 11:00:00,130.25,0
2941,1325,5011,Sports,SupplierC,Email,Kolkata,2021-05-03 12:00:00,330.94,0
2942,1813,5194,Electronics,SupplierC,Email,Mumbai,2021-05-03 13:00:00,39.94,0
2943,1497,5489,Electronics,SupplierC,Direct,Mumbai,2021-05-03 14:00:00,224.0,1
2944,1363,5794,Beauty,SupplierC,Affiliate,Bengaluru,2021-05-03 15:00:00,457.42,0
2945,1890,5880,Clothing,SupplierD,Email,Bengaluru,2021-05-03 16:00:00,397.73,0
2946,1426,5181,Electronics,SupplierD,Affiliate,Bengaluru,2021-05-03 17:00:00,159.66,0
2947,1020,5961,Furniture,SupplierC,Email,Mumbai,2021-05-03 18:00:00,463.15,1
2948,1406,5816,Clothing,SupplierC,Social Media,Bengaluru,2021-05-03 19:00:00,171.53,0
2949,1618,5655,Furniture,SupplierB,Direct,Kolkata,2021-05-03 20:00:00,45.53,0
2950,1335,5897,Sports,SupplierB,Email,Mumbai,2021-05-03 21:00:00,497.09,0
2951,1814,5315,Clothing,SupplierA,Ads,Kolkata,2021-05-03 22:00:00,436.31,1
2952,1116,5693,Beauty,SupplierD,Email,Bengaluru,2021-05-03 23:00:00,238.31,1
2953,1123,5029,Sports,SupplierC,Social Media,Mumbai,2021-05-04 00:00:00,336.52,0
2954,1398,5595,Sports,SupplierD,Ads,Kolkata,2021-05-04 01:00:00,338.9,0
2955,1792,5677,Furniture,SupplierB,Ads,Delhi,2021-05-04 02:00:00,105.3,0
2956,1803,5795,Sports,SupplierD,Email,Kolkata,2021-05-04 03:00:00,108.02,0
2957,1714,5792,Electronics,SupplierD,Social Media,Mumbai,2021-05-04 04:00:00,240.09,1
2958,1050,5095,Clothing,SupplierC,Ads,Delhi,2021-05-04 05:00:00,456.67,0
2959,1782,5380,Electronics,SupplierC,Direct,Bengaluru,2021-05-04 06:00:00,14.9,0
2960,1323,5777,Furniture,SupplierB,Direct,Bengaluru,2021-05-04 07:00:00,393.43,0
2961,1788,5443,Furniture,SupplierC,Affiliate,Kolkata,2021-05-04 08:00:00,38.19,1
2962,1140,5297,Clothing,SupplierB,Affiliate,Bengaluru,2021-05-04 09:00:00,244.33,0
2963,1469,5807,Sports,SupplierB,Social Media,Kolkata,2021-05-04 10:00:00,322.56,0
2964,1786,5736,Beauty,SupplierA,Ads,Kolkata,2021-05-04 11:00:00,346.51,0
2965,1801,5844,Furniture,SupplierA,Direct,Kolkata,2021-05-04 12:00:00,38.65,1
2966,1333,5360,Clothing,SupplierA,Direct,Kolkata,2021-05-04 13:00:00,215.12,0
2967,1892,5373,Beauty,SupplierD,Social Media,Mumbai,2021-05-04 14:00:00,296.08,0
2968,1963,5553,Sports,SupplierA,Ads,Mumbai,2021-05-04 15:00:00,42.36,0
2969,1372,5302,Furniture,SupplierC,Social Media,Delhi,2021-05-04 16:00:00,76.2,0
2970,1563,5420,Clothing,SupplierC,Email,Delhi,2021-05-04 17:00:00,335.19,0
2971,1493,5245,Clothing,SupplierA,Direct,Bengaluru,2021-05-04 18:00:00,265.6,0
2972,1538,5719,Clothing,SupplierD,Social Media,Mumbai,2021-05-04 19:00:00,89.3,0
2973,1668,5236,Furniture,SupplierB,Social Media,Delhi,2021-05-04 20:00:00,272.27,0
2974,1750,5533,Beauty,SupplierD,Email,Mumbai,2021-05-04 21:00:00,457.22,1
2975,1155,5184,Clothing,SupplierD,Affiliate,Mumbai,2021-05-04 22:00:00,17.64,1
2976,1290,5467,Sports,SupplierB,Direct,Bengaluru,2021-05-04 23:00:00,324.89,0
2977,1647,5753,Clothing,SupplierB,Social Media,Bengaluru,2021-05-05 00:00:00,46.09,0
2978,1143,5362,Beauty,SupplierB,Direct,Kolkata,2021-05-05 01:00:00,13.16,0
2979,1105,5282,Furniture,SupplierC,Affiliate,Mumbai,2021-05-05 02:00:00,83.82,0
2980,1419,5552,Clothing,SupplierB,Social Media,Kolkata,2021-05-05 03:00:00,217.22,0
2981,1669,5335,Clothing,SupplierB,Email,Kolkata,2021-05-05 04:00:00,403.15,0
2982,1657,5161,Sports,SupplierD,Direct,Kolkata,2021-05-05 05:00:00,148.07,0
2983,1001,5159,Sports,SupplierD,Email,Mumbai,2021-05-05 06:00:00,316.58,0
2984,1944,5473,Clothing,SupplierA,Affiliate,Mumbai,2021-05-05 07:00:00,211.47,0
2985,1588,5600,Clothing,SupplierD,Affiliate,Kolkata,2021-05-05 08:00:00,124.82,0
2986,1643,5321,Sports,SupplierB,Direct,Mumbai,2021-05-05 09:00:00,261.98,0
2987,1089,5011,Beauty,SupplierC,Affiliate,Kolkata,2021-05-05 10:00:00,400.76,0
2988,1344,5423,Electronics,SupplierD,Ads,Delhi,2021-05-05 11:00:00,417.92,0
2989,1349,5072,Electronics,SupplierD,Direct,Mumbai,2021-05-05 12:00:00,424.79,0
2990,1458,5587,Clothing,SupplierB,Ads,Bengaluru,2021-05-05 13:00:00,175.89,0
2991,1262,5857,Sports,SupplierD,Affiliate,Bengaluru,2021-05-05 14:00:00,398.79,0
2992,1350,5200,Furniture,SupplierD,Direct,Kolkata,2021-05-05 15:00:00,113.97,0
2993,1107,5521,Furniture,SupplierB,Ads,Delhi,2021-05-05 16:00:00,371.83,0
2994,1585,5863,Electronics,SupplierD,Affiliate,Mumbai,2021-05-05 17:00:00,474.71,0
2995,1038,5504,Beauty,SupplierC,Social Media,Kolkata,2021-05-05 18:00:00,16.73,0
2996,1908,5737,Electronics,SupplierA,Social Media,Delhi,2021-05-05 19:00:00,225.78,1
2997,1158,5687,Clothing,SupplierD,Email,Delhi,2021-05-05 20:00:00,327.41,0
2998,1582,5787,Beauty,SupplierC,Social Media,Mumbai,2021-05-05 21:00:00,353.87,0
2999,1958,5038,Furniture,SupplierD,Ads,Bengaluru,2021-05-05 22:00:00,96.28,0
3000,1311,5059,Sports,SupplierA,Social Media,Bengaluru,2021-05-05 23:00:00,486.37,0
3001,1240,5577,Sports,SupplierB,Direct,Delhi,2021-05-06 00:00:00,311.48,0
3002,1937,5320,Clothing,SupplierA,Direct,Bengaluru,2021-05-06 01:00:00,90.53,0
3003,1444,5434,Electronics,SupplierD,Direct,Delhi,2021-05-06 02:00:00,20.06,0
3004,1297,5635,Clothing,SupplierA,Social Media,Delhi,2021-05-06 03:00:00,393.8,0
3005,1951,5675,Sports,SupplierA,Social Media,Delhi,2021-05-06 04:00:00,49.06,0
3006,1035,5407,Furniture,SupplierB,Email,Bengaluru,2021-05-06 05:00:00,79.11,0
3007,1083,5922,Sports,SupplierD,Affiliate,Kolkata,2021-05-06 06:00:00,291.67,1
3008,1451,5385,Beauty,SupplierA,Email,Bengaluru,2021-05-06 07:00:00,305.72,0
3009,1885,5670,Sports,SupplierA,Ads,Kolkata,2021-05-06 08:00:00,346.57,0
3010,1774,5568,Sports,SupplierB,Direct,Bengaluru,2021-05-06 09:00:00,202.82,0
3011,1821,5077,Beauty,SupplierC,Social Media,Mumbai,2021-05-06 10:00:00,389.21,0
3012,1384,5193,Electronics,SupplierD,Affiliate,Mumbai,2021-05-06 11:00:00,487.44,0
3013,1171,5284,Sports,SupplierC,Affiliate,Bengaluru,2021-05-06 12:00:00,142.84,0
3014,1375,5526,Clothing,SupplierC,Social Media,Mumbai,2021-05-06 13:00:00,354.48,1
3015,1684,5523,Sports,SupplierB,Email,Mumbai,2021-05-06 14:00:00,464.95,0
3016,1361,5612,Clothing,SupplierB,Affiliate,Mumbai,2021-05-06 15:00:00,346.28,0
3017,1558,5155,Beauty,SupplierD,Email,Mumbai,2021-05-06 16:00:00,343.74,0
3018,1890,5339,Sports,SupplierC,Social Media,Kolkata,2021-05-06 17:00:00,119.65,0
3019,1140,5124,Beauty,SupplierA,Email,Delhi,2021-05-06 18:00:00,272.21,0
3020,1886,5870,Beauty,SupplierC,Direct,Kolkata,2021-05-06 19:00:00,285.64,0
3021,1917,5279,Electronics,SupplierB,Social Media,Delhi,2021-05-06 20:00:00,353.06,0
3022,1117,5916,Sports,SupplierA,Social Media,Delhi,2021-05-06 21:00:00,498.44,1
3023,1276,5905,Clothing,SupplierA,Affiliate,Bengaluru,2021-05-06 22:00:00,26.49,0
3024,1725,5621,Clothing,SupplierB,Affiliate,Bengaluru,2021-05-06 23:00:00,41.96,0
3025,1219,5845,Sports,SupplierA,Affiliate,Bengaluru,2021-05-07 00:00:00,48.2,0
3026,1904,5868,Electronics,SupplierC,Direct,Bengaluru,2021-05-07 01:00:00,374.06,0
3027,1025,5657,Electronics,SupplierB,Direct,Bengaluru,2021-05-07 02:00:00,76.81,0
3028,1520,5727,Electronics,SupplierD,Ads,Kolkata,2021-05-07 03:00:00,315.0,0
3029,1782,5909,Clothing,SupplierB,Social Media,Kolkata,2021-05-07 04:00:00,169.09,0
3030,1009,5673,Beauty,SupplierD,Affiliate,Mumbai,2021-05-07 05:00:00,234.09,1
3031,1983,5127,Electronics,SupplierD,Social Media,Kolkata,2021-05-07 06:00:00,115.67,0
3032,1377,5313,Clothing,SupplierB,Email,Kolkata,2021-05-07 07:00:00,434.39,0
3033,1632,5331,Clothing,SupplierB,Direct,Bengaluru,2021-05-07 08:00:00,297.21,0
3034,1636,5149,Beauty,SupplierD,Ads,Mumbai,2021-05-07 09:00:00,472.84,0
3035,1681,5453,Sports,SupplierD,Email,Kolkata,2021-05-07 10:00:00,291.55,0
3036,1583,5035,Sports,SupplierA,Social Media,Kolkata,2021-05-07 11:00:00,70.71,0
3037,1151,5684,Electronics,SupplierB,Direct,Mumbai,2021-05-07 12:00:00,93.73,0
3038,1719,5419,Electronics,SupplierB,Affiliate,Delhi,2021-05-07 13:00:00,494.65,0
3039,1048,5021,Beauty,SupplierA,Email,Bengaluru,2021-05-07 14:00:00,365.53,0
3040,1153,5205,Electronics,SupplierB,Direct,Kolkata,2021-05-07 15:00:00,34.15,0
3041,1858,5638,Beauty,SupplierA,Social Media,Kolkata,2021-05-07 16:00:00,354.85,0
3042,1292,5847,Clothing,SupplierA,Social Media,Mumbai,2021-05-07 17:00:00,211.96,0
3043,1579,5956,Electronics,SupplierB,Email,Kolkata,2021-05-07 18:00:00,160.53,0
3044,1049,5355,Clothing,SupplierC,Email,Bengaluru,2021-05-07 19:00:00,85.49,0
3045,1663,5439,Furniture,SupplierD,Email,Kolkata,2021-05-07 20:00:00,421.55,0
3046,1530,5728,Beauty,SupplierB,Ads,Delhi,2021-05-07 21:00:00,41.28,0
3047,1611,5095,Furniture,SupplierC,Affiliate,Bengaluru,2021-05-07 22:00:00,152.02,0
3048,1059,5928,Electronics,SupplierA,Direct,Delhi,2021-05-07 23:00:00,160.13,0
3049,1166,5940,Clothing,SupplierC,Social Media,Mumbai,2021-05-08 00:00:00,88.84,0
3050,1201,5163,Electronics,SupplierB,Social Media,Bengaluru,2021-05-08 01:00:00,259.01,0
3051,1856,5147,Furniture,SupplierB,Affiliate,Kolkata,2021-05-08 02:00:00,15.73,0
3052,1145,5529,Electronics,SupplierC,Email,Bengaluru,2021-05-08 03:00:00,157.48,1
3053,1914,5293,Sports,SupplierB,Email,Bengaluru,2021-05-08 04:00:00,467.48,0
3054,1675,5194,Furniture,SupplierD,Social Media,Bengaluru,2021-05-08 05:00:00,162.16,0
3055,1969,5662,Electronics,SupplierC,Affiliate,Delhi,2021-05-08 06:00:00,186.63,0
3056,1992,5479,Clothing,SupplierA,Social Media,Mumbai,2021-05-08 07:00:00,241.85,1
3057,1438,5876,Electronics,SupplierC,Email,Bengaluru,2021-05-08 08:00:00,285.23,0
3058,1241,5122,Clothing,SupplierC,Direct,Kolkata,2021-05-08 09:00:00,406.27,0
3059,1580,5399,Sports,SupplierC,Email,Bengaluru,2021-05-08 10:00:00,103.26,1
3060,1686,5698,Electronics,SupplierC,Direct,Bengaluru,2021-05-08 11:00:00,437.16,0
3061,1560,5964,Sports,SupplierA,Ads,Mumbai,2021-05-08 12:00:00,381.2,0
3062,1482,5451,Furniture,SupplierA,Affiliate,Kolkata,2021-05-08 13:00:00,364.1,1
3063,1107,5660,Clothing,SupplierA,Ads,Kolkata,2021-05-08 14:00:00,52.53,0
3064,1225,5103,Furniture,SupplierC,Email,Delhi,2021-05-08 15:00:00,20.6,0
3065,1672,5754,Clothing,SupplierD,Affiliate,Kolkata,2021-05-08 16:00:00,301.07,0
3066,1630,5461,Sports,SupplierD,Email,Kolkata,2021-05-08 17:00:00,432.94,0
3067,1660,5742,Beauty,SupplierA,Affiliate,Kolkata,2021-05-08 18:00:00,296.38,0
3068,1976,5990,Electronics,SupplierD,Affiliate,Bengaluru,2021-05-08 19:00:00,114.49,0
3069,1661,5717,Sports,SupplierD,Email,Delhi,2021-05-08 20:00:00,54.35,0
3070,1431,5709,Clothing,SupplierD,Email,Kolkata,2021-05-08 21:00:00,352.8,0
3071,1804,5395,Clothing,SupplierD,Affiliate,Kolkata,2021-05-08 22:00:00,363.67,1
3072,1654,5911,Clothing,SupplierD,Affiliate,Kolkata,2021-05-08 23:00:00,94.54,0
3073,1418,5336,Clothing,SupplierB,Email,Bengaluru,2021-05-09 00:00:00,23.81,0
3074,1987,5598,Electronics,SupplierA,Email,Bengaluru,2021-05-09 01:00:00,210.06,0
3075,1454,5141,Furniture,SupplierC,Social Media,Delhi,2021-05-09 02:00:00,295.53,0
3076,1159,5316,Beauty,SupplierD,Social Media,Mumbai,2021-05-09 03:00:00,355.94,0
3077,1522,5710,Electronics,SupplierB,Social Media,Delhi,2021-05-09 04:00:00,406.87,0
3078,1649,5557,Clothing,SupplierC,Ads,Bengaluru,2021-05-09 05:00:00,309.16,0
3079,1968,5799,Electronics,SupplierB,Affiliate,Kolkata,2021-05-09 06:00:00,64.33,0
3080,1589,5526,Sports,SupplierD,Direct,Kolkata,2021-05-09 07:00:00,344.47,0
3081,1076,5555,Clothing,SupplierD,Ads,Delhi,2021-05-09 08:00:00,492.25,0
3082,1508,5400,Beauty,SupplierD,Affiliate,Kolkata,2021-05-09 09:00:00,453.74,0
3083,1440,5680,Clothing,SupplierD,Direct,Bengaluru,2021-05-09 10:00:00,437.12,0
3084,1253,5309,Beauty,SupplierC,Social Media,Delhi,2021-05-09 11:00:00,158.06,0
3085,1920,5494,Beauty,SupplierC,Direct,Mumbai,2021-05-09 12:00:00,377.89,0
3086,1769,5555,Furniture,SupplierB,Email,Bengaluru,2021-05-09 13:00:00,427.04,0
3087,1319,5609,Furniture,SupplierA,Email,Bengaluru,2021-05-09 14:00:00,342.38,0
3088,1802,5772,Electronics,SupplierD,Affiliate,Kolkata,2021-05-09 15:00:00,132.78,0
3089,1262,5108,Electronics,SupplierB,Ads,Bengaluru,2021-05-09 16:00:00,477.38,0
3090,1596,5794,Beauty,SupplierB,Social Media,Bengaluru,2021-05-09 17:00:00,230.9,1
3091,1657,5371,Clothing,SupplierB,Affiliate,Mumbai,2021-05-09 18:00:00,73.6,0
3092,1834,5854,Sports,SupplierD,Social Media,Kolkata,2021-05-09 19:00:00,63.79,0
3093,1553,5615,Sports,SupplierD,Email,Bengaluru,2021-05-09 20:00:00,327.28,0
3094,1373,5767,Clothing,SupplierB,Ads,Kolkata,2021-05-09 21:00:00,224.48,1
3095,1636,5890,Clothing,SupplierD,Ads,Bengaluru,2021-05-09 22:00:00,56.3,0
3096,1166,5205,Furniture,SupplierB,Email,Mumbai,2021-05-09 23:00:00,372.78,1
3097,1936,5846,Sports,SupplierC,Direct,Kolkata,2021-05-10 00:00:00,401.67,1
3098,1752,5042,Beauty,SupplierD,Ads,Kolkata,2021-05-10 01:00:00,365.45,1
3099,1458,5864,Electronics,SupplierC,Direct,Mumbai,2021-05-10 02:00:00,109.11,1
3100,1998,5244,Furniture,SupplierA,Social Media,Delhi,2021-05-10 03:00:00,347.99,0
3101,1279,5286,Sports,SupplierD,Ads,Bengaluru,2021-05-10 04:00:00,15.25,1
3102,1699,5354,Clothing,SupplierA,Email,Bengaluru,2021-05-10 05:00:00,159.5,0
3103,1301,5784,Sports,SupplierB,Direct,Delhi,2021-05-10 06:00:00,205.42,1
3104,1530,5475,Beauty,SupplierD,Social Media,Kolkata,2021-05-10 07:00:00,419.27,0
3105,1579,5082,Furniture,SupplierD,Social Media,Kolkata,2021-05-10 08:00:00,201.29,0
3106,1217,5109,Clothing,SupplierD,Ads,Mumbai,2021-05-10 09:00:00,15.52,0
3107,1101,5949,Beauty,SupplierA,Ads,Mumbai,2021-05-10 10:00:00,182.65,0
3108,1553,5189,Electronics,SupplierA,Affiliate,Mumbai,2021-05-10 11:00:00,254.47,0
3109,1287,5982,Furniture,SupplierB,Affiliate,Delhi,2021-05-10 12:00:00,475.01,0
3110,1166,5799,Beauty,SupplierC,Ads,Delhi,2021-05-10 13:00:00,471.11,1
3111,1620,5935,Beauty,SupplierC,Affiliate,Kolkata,2021-05-10 14:00:00,98.63,0
3112,1035,5908,Clothing,SupplierA,Email,Mumbai,2021-05-10 15:00:00,100.72,0
3113,1743,5250,Electronics,SupplierD,Email,Kolkata,2021-05-10 16:00:00,90.06,0
3114,1740,5723,Beauty,SupplierC,Affiliate,Delhi,2021-05-10 17:00:00,396.57,0
3115,1352,5290,Furniture,SupplierC,Ads,Bengaluru,2021-05-10 18:00:00,12.95,0
3116,1675,5644,Beauty,SupplierA,Email,Kolkata,2021-05-10 19:00:00,72.32,1
3117,1898,5200,Sports,SupplierB,Social Media,Delhi,2021-05-10 20:00:00,273.6,0
3118,1072,5796,Furniture,SupplierA,Ads,Mumbai,2021-05-10 21:00:00,131.31,0
3119,1647,5325,Furniture,SupplierA,Direct,Bengaluru,2021-05-10 22:00:00,55.25,0
3120,1352,5510,Beauty,SupplierD,Direct,Bengaluru,2021-05-10 23:00:00,186.34,1
3121,1890,5408,Clothing,SupplierA,Ads,Bengaluru,2021-05-11 00:00:00,144.36,0
3122,1069,5606,Furniture,SupplierD,Affiliate,Mumbai,2021-05-11 01:00:00,260.44,0
3123,1424,5789,Sports,SupplierB,Email,Bengaluru,2021-05-11 02:00:00,489.82,0
3124,1998,5961,Clothing,SupplierD,Email,Delhi,2021-05-11 03:00:00,70.91,0
3125,1707,5940,Clothing,SupplierB,Ads,Kolkata,2021-05-11 04:00:00,192.64,1
3126,1780,5836,Clothing,SupplierB,Social Media,Bengaluru,2021-05-11 05:00:00,466.67,0
3127,1560,5507,Furniture,SupplierB,Affiliate,Bengaluru,2021-05-11 06:00:00,439.67,0
3128,1827,5730,Clothing,SupplierA,Social Media,Delhi,2021-05-11 07:00:00,203.19,0
3129,1641,5600,Beauty,SupplierD,Ads,Mumbai,2021-05-11 08:00:00,352.49,0
3130,1955,5071,Clothing,SupplierC,Ads,Bengaluru,2021-05-11 09:00:00,53.05,0
3131,1516,5246,Sports,SupplierA,Social Media,Delhi,2021-05-11 10:00:00,359.15,0
3132,1427,5640,Electronics,SupplierB,Direct,Delhi,2021-05-11 11:00:00,486.7,0
3133,1538,5723,Sports,SupplierC,Ads,Mumbai,2021-05-11 12:00:00,273.37,1
3134,1159,5939,Furniture,SupplierA,Affiliate,Mumbai,2021-05-11 13:00:00,254.26,0
3135,1148,5854,Clothing,SupplierC,Social Media,Kolkata,2021-05-11 14:00:00,101.79,0
3136,1775,5607,Clothing,SupplierB,Direct,Bengaluru,2021-05-11 15:00:00,320.56,0
3137,1229,5586,Beauty,SupplierC,Social Media,Kolkata,2021-05-11 16:00:00,299.31,0
3138,1711,5934,Clothing,SupplierC,Direct,Delhi,2021-05-11 17:00:00,329.45,0
3139,1561,5565,Sports,SupplierB,Direct,Bengaluru,2021-05-11 18:00:00,22.78,0
3140,1066,5343,Furniture,SupplierC,Affiliate,Delhi,2021-05-11 19:00:00,278.87,0
3141,1811,5970,Electronics,SupplierA,Ads,Delhi,2021-05-11 20:00:00,301.52,1
3142,1380,5924,Clothing,SupplierC,Direct,Delhi,2021-05-11 21:00:00,111.69,0
3143,1057,5053,Electronics,SupplierD,Ads,Mumbai,2021-05-11 22:00:00,112.08,0
3144,1258,5729,Clothing,SupplierA,Affiliate,Mumbai,2021-05-11 23:00:00,145.35,1
3145,1341,5527,Furniture,SupplierC,Ads,Bengaluru,2021-05-12 00:00:00,358.74,0
3146,1837,5610,Sports,SupplierD,Email,Delhi,2021-05-12 01:00:00,307.07,0
3147,1129,5531,Furniture,SupplierD,Direct,Delhi,2021-05-12 02:00:00,424.42,0
3148,1726,5557,Electronics,SupplierD,Affiliate,Bengaluru,2021-05-12 03:00:00,154.87,0
3149,1171,5962,Clothing,SupplierC,Social Media,Kolkata,2021-05-12 04:00:00,456.91,1
3150,1769,5192,Electronics,SupplierB,Affiliate,Delhi,2021-05-12 05:00:00,374.42,0
3151,1613,5894,Sports,SupplierD,Direct,Mumbai,2021-05-12 06:00:00,203.56,0
3152,1208,5057,Furniture,SupplierB,Affiliate,Kolkata,2021-05-12 07:00:00,56.68,0
3153,1802,5436,Electronics,SupplierA,Social Media,Kolkata,2021-05-12 08:00:00,135.92,0
3154,1353,5110,Electronics,SupplierB,Email,Kolkata,2021-05-12 09:00:00,478.82,0
3155,1470,5128,Sports,SupplierB,Direct,Kolkata,2021-05-12 10:00:00,162.08,0
3156,1797,5848,Clothing,SupplierB,Direct,Kolkata,2021-05-12 11:00:00,171.65,0
3157,1115,5705,Electronics,SupplierB,Affiliate,Kolkata,2021-05-12 12:00:00,102.9,0
3158,1263,5924,Sports,SupplierB,Ads,Bengaluru,2021-05-12 13:00:00,405.36,0
3159,1661,5851,Clothing,SupplierA,Ads,Bengaluru,2021-05-12 14:00:00,145.07,0
3160,1811,5325,Clothing,SupplierA,Social Media,Kolkata,2021-05-12 15:00:00,171.83,0
3161,1441,5007,Furniture,SupplierB,Email,Mumbai,2021-05-12 16:00:00,213.03,0
3162,1547,5028,Sports,SupplierB,Email,Bengaluru,2021-05-12 17:00:00,222.53,0
3163,1452,5111,Clothing,SupplierD,Affiliate,Bengaluru,2021-05-12 18:00:00,211.56,0
3164,1844,5946,Furniture,SupplierA,Affiliate,Kolkata,2021-05-12 19:00:00,256.83,0
3165,1476,5672,Beauty,SupplierC,Ads,Mumbai,2021-05-12 20:00:00,409.11,1
3166,1286,5130,Sports,SupplierA,Email,Kolkata,2021-05-12 21:00:00,411.45,0
3167,1302,5187,Beauty,SupplierC,Email,Mumbai,2021-05-12 22:00:00,401.17,0
3168,1310,5674,Clothing,SupplierD,Email,Mumbai,2021-05-12 23:00:00,59.55,0
3169,1207,5708,Sports,SupplierB,Social Media,Delhi,2021-05-13 00:00:00,401.84,0
3170,1617,5474,Furniture,SupplierD,Social Media,Bengaluru,2021-05-13 01:00:00,68.92,0
3171,1445,5363,Clothing,SupplierB,Affiliate,Kolkata,2021-05-13 02:00:00,71.11,1
3172,1669,5203,Sports,SupplierA,Ads,Bengaluru,2021-05-13 03:00:00,474.45,0
3173,1632,5211,Sports,SupplierB,Direct,Bengaluru,2021-05-13 04:00:00,411.5,0
3174,1054,5620,Beauty,SupplierC,Ads,Mumbai,2021-05-13 05:00:00,280.68,0
3175,1911,5275,Clothing,SupplierC,Social Media,Bengaluru,2021-05-13 06:00:00,438.74,0
3176,1011,5072,Furniture,SupplierD,Social Media,Delhi,2021-05-13 07:00:00,494.79,1
3177,1656,5678,Furniture,SupplierA,Affiliate,Kolkata,2021-05-13 08:00:00,309.21,0
3178,1399,5771,Clothing,SupplierC,Direct,Bengaluru,2021-05-13 09:00:00,310.32,1
3179,1907,5242,Clothing,SupplierD,Email,Kolkata,2021-05-13 10:00:00,379.67,1
3180,1647,5786,Electronics,SupplierA,Direct,Bengaluru,2021-05-13 11:00:00,123.75,0
3181,1979,5101,Beauty,SupplierA,Direct,Kolkata,2021-05-13 12:00:00,91.89,0
3182,1514,5986,Clothing,SupplierD,Direct,Kolkata,2021-05-13 13:00:00,382.19,0
3183,1655,5684,Clothing,SupplierC,Affiliate,Kolkata,2021-05-13 14:00:00,179.0,1
3184,1541,5170,Electronics,SupplierC,Social Media,Bengaluru,2021-05-13 15:00:00,76.18,0
3185,1236,5652,Electronics,SupplierD,Email,Delhi,2021-05-13 16:00:00,164.29,0
3186,1278,5908,Sports,SupplierC,Direct,Kolkata,2021-05-13 17:00:00,185.73,0
3187,1347,5187,Furniture,SupplierD,Email,Mumbai,2021-05-13 18:00:00,482.96,0
3188,1626,5440,Beauty,SupplierC,Direct,Mumbai,2021-05-13 19:00:00,352.0,1
3189,1103,5085,Sports,SupplierC,Social Media,Mumbai,2021-05-13 20:00:00,270.12,0
3190,1629,5475,Clothing,SupplierD,Email,Delhi,2021-05-13 21:00:00,484.75,0
3191,1516,5051,Electronics,SupplierD,Ads,Kolkata,2021-05-13 22:00:00,452.54,0
3192,1979,5110,Furniture,SupplierC,Social Media,Delhi,2021-05-13 23:00:00,260.88,0
3193,1871,5948,Sports,SupplierD,Email,Kolkata,2021-05-14 00:00:00,453.78,0
3194,1247,5876,Furniture,SupplierC,Direct,Delhi,2021-05-14 01:00:00,208.11,0
3195,1363,5853,Electronics,SupplierB,Direct,Kolkata,2021-05-14 02:00:00,122.91,0
3196,1320,5042,Sports,SupplierA,Social Media,Mumbai,2021-05-14 03:00:00,124.01,0
3197,1632,5210,Sports,SupplierA,Social Media,Kolkata,2021-05-14 04:00:00,334.53,0
3198,1285,5967,Furniture,SupplierC,Direct,Delhi,2021-05-14 05:00:00,255.52,0
3199,1148,5199,Electronics,SupplierA,Email,Kolkata,2021-05-14 06:00:00,332.89,1
3200,1083,5809,Clothing,SupplierC,Ads,Bengaluru,2021-05-14 07:00:00,346.18,1
3201,1965,5857,Sports,SupplierD,Affiliate,Kolkata,2021-05-14 08:00:00,20.94,0
3202,1405,5751,Clothing,SupplierB,Social Media,Mumbai,2021-05-14 09:00:00,36.48,0
3203,1977,5626,Electronics,SupplierA,Direct,Kolkata,2021-05-14 10:00:00,271.01,1
3204,1455,5025,Sports,SupplierA,Email,Bengaluru,2021-05-14 11:00:00,103.61,0
3205,1742,5918,Sports,SupplierD,Social Media,Bengaluru,2021-05-14 12:00:00,319.94,1
3206,1799,5298,Clothing,SupplierB,Email,Bengaluru,2021-05-14 13:00:00,280.57,1
3207,1160,5076,Beauty,SupplierB,Social Media,Delhi,2021-05-14 14:00:00,297.02,0
3208,1783,5923,Clothing,SupplierB,Direct,Bengaluru,2021-05-14 15:00:00,158.2,0
3209,1459,5136,Clothing,SupplierD,Email,Delhi,2021-05-14 16:00:00,323.52,0
3210,1549,5019,Beauty,SupplierA,Direct,Bengaluru,2021-05-14 17:00:00,416.45,0
3211,1499,5439,Electronics,SupplierA,Email,Delhi,2021-05-14 18:00:00,499.05,1
3212,1737,5210,Electronics,SupplierB,Social Media,Bengaluru,2021-05-14 19:00:00,420.84,1
3213,1508,5751,Sports,SupplierD,Affiliate,Bengaluru,2021-05-14 20:00:00,283.17,0
3214,1653,5550,Furniture,SupplierD,Affiliate,Kolkata,2021-05-14 21:00:00,104.78,0
